conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
365,India,Government of India,141,,ULFA,326,,1,Assam,2000,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2001,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2002,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2003,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2004,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2005,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2006,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2007,1,0,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2008,1,1,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2009,1,1,3,31/12/1983,5,31/12/1994,5,0,,,750,,,,750,3,25.1
365,India,Government of India,141,,ULFA,326,,1,Assam,2010,1,1,3,31/12/1983,5,31/12/1994,5,1,16/10/2010,,750,,,,750,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1990,1,0,3,02/05/1989,3,06/06/1990,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1991,1,0,3,02/05/1989,3,06/06/1990,1,1,28/12/1991,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1999,1,0,3,02/05/1989,3,01/06/1999,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2000,1,0,3,02/05/1989,3,01/06/1999,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2001,1,0,3,02/05/1989,3,01/06/1999,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2002,1,1,3,02/05/1989,3,01/06/1999,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2003,1,1,3,02/05/1989,3,01/06/1999,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2004,1,1,3,02/05/1989,3,01/06/1999,1,0,,,850,,,,850,3,25.1
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2005,1,1,3,02/05/1989,3,01/06/1999,1,1,12/10/2005,,850,,,,850,3,25.1
367,Panama,Government of Panama,16,,Military faction (forces of Moisés Giroldi) ,761,,2,,1989,1,0,3,03/10/1989,1,03/10/1989,1,1,03/10/1989,,95,,,,95,5,25.1
368,"Panama, United States of America",Government of Panama,16,,Government of United States of America,3,,2,,1989,1,0,2,16/12/1989,1,23/12/1989,2,1,23/12/1989,,95,,2,,"2, 95",5,25.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1990,1,0,3,06/04/1989,1,07/02/1990,1,1,01/10/1990,,910,,,,910,3,25.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1992,1,0,3,06/04/1989,1,02/08/1992,1,0,,,910,,,,910,3,25.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1993,1,0,3,06/04/1989,1,02/08/1992,1,0,,,910,,,,910,3,25.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1994,1,0,3,06/04/1989,1,02/08/1992,1,0,,,910,,,,910,3,25.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1995,1,0,3,06/04/1989,1,02/08/1992,1,0,,,910,,,,910,3,25.1
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1996,1,0,3,06/04/1989,1,02/08/1992,1,1,28/11/1996,,910,,,,910,3,25.1
370,Romania,Government of Romania,56,,"Military faction (forces of Nicolae Ceausescu), NSF","329, 6137",,2,,1989,1,0,3,17/12/1989,2,22/12/1989,2,1,29/12/1989,,360,,,,360,1,25.1
371,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,,1,Kuwait,1990,2,1,2,02/08/1990,1,02/08/1990,1,0,,,645,,690,,"645, 690",2,25.1
371,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",1,Kuwait,1991,2,1,2,02/08/1990,1,02/08/1990,1,1,01/03/1991,,645,,690,"160, 2, 20, 200, 210, 211, 220, 230, 235, 315, 325, 350, 385, 390, 433, 436, 451, 600, 640, 651, 652, 670, 692, 694, 696, 698, 770, 771, 900, 91","645, 690",2,25.1
372,Mali,Government of Mali,72,,MPA,521,,1,Azawad,1990,1,0,3,28/06/1990,1,21/07/1990,2,0,,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,FPLA,934,,1,Azawad,1991,1,0,3,28/06/1990,1,21/07/1990,2,1,09/11/1991,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,FIAA,522,,1,Azawad,1994,1,0,3,28/06/1990,1,04/10/1994,1,1,18/12/1994,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,2007,1,0,3,28/06/1990,1,31/08/2007,1,0,,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,2008,1,0,3,28/06/1990,1,31/08/2007,1,0,,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,2009,1,0,3,28/06/1990,1,31/08/2007,1,1,22/01/2009,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,CMA,1158,,1,Azawad,2012,1,0,3,28/06/1990,1,24/01/2012,1,1,31/03/2012,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,,CMA,1158,,1,Azawad,2014,1,1,3,28/06/1990,1,17/05/2014,1,0,,,432,,,,432,4,25.1
372,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",CMA,1158,,1,Azawad,2015,1,1,4,28/06/1990,1,17/05/2014,1,1,18/05/2015,,432,"2, 200, 210, 211, 220, 225, 235, 260, 305, 316, 325, 346, 360, 366, 367, 371, 375, 380, 385, 390, 404, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 490, 501, 516, 517, 522, 580, 616, 640, 651, 663, 678, 710, 760, 771, 790, 811, 850, 92",,,432,4,25.1
373,Niger,Government of Niger,75,,CRA,525,,1,Air and Azawad,1994,1,0,3,19/01/1994,1,16/05/1994,1,1,26/09/1994,,436,,,,436,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FPR,527,,2,,1990,2,1,4,01/10/1990,1,03/10/1990,1,0,,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1991,1,1,3,01/10/1990,1,03/10/1990,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1992,1,1,3,01/10/1990,1,03/10/1990,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1993,1,1,3,01/10/1990,1,03/10/1990,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FPR,527,,2,,1994,2,1,3,01/10/1990,1,03/10/1990,1,1,04/07/1994,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1996,1,1,3,01/10/1990,1,12/07/1996,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1997,2,1,3,01/10/1990,1,12/07/1996,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1998,2,1,3,01/10/1990,1,12/07/1996,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1999,1,1,3,01/10/1990,1,12/07/1996,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,2000,1,1,3,01/10/1990,1,12/07/1996,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FDLR-FOCA,528,,2,,2001,2,1,3,01/10/1990,1,12/07/1996,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FDLR-FOCA,528,,2,,2002,1,1,3,01/10/1990,1,12/07/1996,1,1,29/09/2002,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2009,2,1,4,01/10/1990,1,16/02/2009,1,0,,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2010,1,1,4,01/10/1990,1,16/02/2009,1,0,,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2011,1,1,4,01/10/1990,1,16/02/2009,1,0,,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2012,1,1,4,01/10/1990,1,16/02/2009,1,1,02/12/2012,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2016,1,1,4,01/10/1990,1,29/03/2016,2,1,15/11/2016,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"FDLR-FOCA, FDLR-RUD, RMDC","528, 5801, 6684",,2,,2019,1,1,4,01/10/1990,1,25/05/2019,1,0,,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"FDLR-FOCA, FDLR-RUD, RMDC","528, 5801, 6684",,2,,2020,1,1,4,01/10/1990,1,25/05/2019,1,1,30/12/2020,,517,490,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FDLR-FOCA,528,,2,,2022,1,1,3,01/10/1990,1,04/08/2022,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FDLR-FOCA,528,,2,,2023,1,1,3,01/10/1990,1,04/08/2022,1,0,,,517,,,,517,4,25.1
374,Rwanda,Government of Rwanda,94,,FDLR-FOCA,528,,2,,2024,1,1,3,01/10/1990,1,04/08/2022,1,0,,,517,,,,517,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1990,1,0,3,31/12/1988,3,31/08/1990,2,1,31/12/1990,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1992,1,0,3,31/12/1988,3,01/09/1992,1,0,,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1993,1,0,3,31/12/1988,3,01/09/1992,1,1,16/11/1993,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1995,1,0,3,31/12/1988,3,27/04/1995,1,1,01/12/1995,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1997,1,0,3,31/12/1988,3,18/03/1997,1,0,,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1998,1,1,3,31/12/1988,3,18/03/1997,1,1,02/11/1998,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2000,1,1,3,31/12/1988,3,11/04/2000,1,0,,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2001,1,1,3,31/12/1988,3,11/04/2000,1,1,07/12/2001,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2003,1,1,3,31/12/1988,3,20/01/2003,3,1,11/10/2003,,433,,,,433,4,25.1
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2011,1,1,3,31/12/1988,3,20/12/2011,1,1,30/12/2011,,433,,,,433,4,25.1
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1990,1,0,3,19/01/1990,3,31/08/1990,3,0,,,365,,,,365,1,25.1
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1991,1,0,3,19/01/1990,3,31/08/1990,3,1,21/12/1991,,365,,,,365,1,25.1
377,Russia (Soviet Union),Government of Russia (Soviet Union),57,,APF,331,,1,Azerbaijan,1990,1,0,3,20/01/1990,2,23/01/1990,2,1,27/01/1990,,365,,,,365,1,25.1
378,Trinidad and Tobago,Government of Trinidad and Tobago,8,,Jamaat al-Muslimeen,762,,2,,1990,1,0,3,27/07/1990,1,02/08/1990,2,1,02/08/1990,,52,,,,52,5,25.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1991,1,0,3,12/11/1991,2,13/11/1991,2,0,,,522,,,,522,4,25.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1992,1,0,3,12/11/1991,2,13/11/1991,2,0,,,522,,,,522,4,25.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1993,1,0,3,12/11/1991,2,13/11/1991,2,0,,,522,,,,522,4,25.1
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1994,1,0,3,12/11/1991,2,13/11/1991,2,1,04/03/1994,,522,,,,522,4,25.1
379,Djibouti,Government of Djibouti,96,,FRUD-C,531,,2,,1999,1,0,3,12/11/1991,2,24/07/1999,1,1,31/08/1999,,522,,,,522,4,25.1
380,Georgia,Government of Georgia,63,,National Guard and Mkhedrioni,332,,2,,1991,1,0,3,22/12/1991,1,28/12/1991,2,0,,,372,,,,372,1,25.1
380,Georgia,Government of Georgia,63,,Zviadists,333,,2,,1992,1,0,3,22/12/1991,1,28/12/1991,2,0,,,372,,,,372,1,25.1
380,Georgia,Government of Georgia,63,,Zviadists,333,,2,,1993,1,0,3,22/12/1991,1,28/12/1991,2,1,16/11/1993,,372,,,,372,1,25.1
381,Haiti,Government of Haiti,6,,Military faction (forces of Himmler Rebu and Guy Francois) ,763,,2,,1989,1,0,3,03/04/1989,1,08/04/1989,2,1,08/04/1989,,41,,,,41,5,25.1
381,Haiti,Government of Haiti,6,,Military faction (forces of Raol Cédras) ,764,,2,,1991,1,0,3,03/04/1989,1,02/10/1991,2,1,02/10/1991,,41,,,,41,5,25.1
381,Haiti,Government of Haiti,6,,"FLRN, OP Lavalas","765, 766",,2,,2004,1,0,3,03/04/1989,1,08/02/2004,1,1,19/11/2004,,41,,,,41,5,25.1
381,Haiti,Government of Haiti,6,Government of Kenya,Viv Ansanm,9067,,2,,2024,1,0,4,03/04/1989,1,06/03/2024,2,0,,,41,501,,,41,5,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1991,1,0,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1992,1,0,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1993,1,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1994,1,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1995,2,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1996,1,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80," Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","532, 533, 534"," Government of Guinea, Government of Nigeria",2,,1997,1,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,"438, 475",451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80," Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","532, 533, 534"," Government of Guinea, Government of Nigeria",2,,1998,2,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"438, 475",,"438, 475",451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF","532, 533",,2,,1999,2,1,4,23/03/1991,1,01/04/1991,1,0,,,451,"432, 438, 452, 475",,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,Government of United Kingdom,"RUF, WSB","532, 535",,2,,2000,1,1,4,23/03/1991,1,01/04/1991,1,0,,,451,200,,,451,4,25.1
382,Sierra Leone,Government of Sierra Leone,80,,RUF,532,,2,,2001,1,1,3,23/03/1991,1,01/04/1991,1,1,20/12/2001,,451,,,,451,4,25.1
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,,1991,1,0,3,31/12/1987,5,13/07/1991,1,0,,,640,,,,640,2,25.1
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,,1992,1,0,3,31/12/1987,5,13/07/1991,1,0,,,640,,,,640,2,25.1
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,,1993,1,0,3,31/12/1987,5,13/07/1991,1,1,27/11/1993,,640,,,,640,2,25.1
383,Turkey,Government of Turkey,115,,TKP-ML,8179,,2,,2000,1,0,3,31/12/1987,5,25/04/2000,1,1,12/12/2000,,640,,,,640,2,25.1
383,Turkey,Government of Turkey,115,,MKP,335,,2,,2005,1,0,3,31/12/1987,5,17/06/2005,1,1,17/10/2005,,640,,,,640,2,25.1
383,Turkey,Government of Turkey,115,,"TAK, Yurtta Sulh Konseyi","2034, 6689",,2,,2016,1,0,3,31/12/1987,5,17/02/2016,1,1,17/12/2016,,640,,,,640,2,25.1
384,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Slovenia,336,,1,Slovenia,1991,1,0,3,27/06/1991,1,28/06/1991,1,1,03/07/1991,,345,,,,345,1,25.1
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,"Croatian irregulars, Republic of Croatia","337, 370",,1,Croatia,1991,2,1,3,09/07/1991,1,27/07/1991,1,0,,,345,,,,345,1,25.1
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Croatia,337,,1,Croatia,1992,1,1,3,09/07/1991,1,27/07/1991,1,1,06/04/1992,,345,,,,345,1,25.1
386,Algeria,Government of Algeria,109,,Takfir wa'l Hijra,536,,2,,1991,1,0,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AIS,537,,2,,1992,1,0,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,,1993,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,,1994,2,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,,1995,2,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,,1996,2,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,,1997,2,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,GIA,538,,2,,1998,2,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,,1999,2,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,,2000,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,,2001,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,,2002,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,,2003,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,"Government of Chad, Government of Mali, Government of Niger",AQIM,539,,2,,2004,1,1,4,27/08/1985,1,09/12/1991,1,0,,,615,"432, 436, 483",,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2005,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2006,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2007,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2008,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2009,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2010,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2011,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,"AQIM, MUJAO","1161, 539",,2,,2012,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2013,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2014,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2015,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2016,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2017,1,1,3,27/08/1985,1,09/12/1991,1,0,,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2018,1,1,3,27/08/1985,1,09/12/1991,1,1,19/11/2018,,615,,,,615,4,25.1
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2020,1,1,3,27/08/1985,1,01/12/2020,1,1,02/12/2020,,615,,,,615,4,25.1
387,Angola,Government of Angola,99,,FLEC-R,540,,1,Cabinda,1991,1,0,3,04/08/1989,1,31/12/1991,5,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,1992,1,0,3,04/08/1989,1,31/12/1991,5,1,31/12/1992,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,Cabinda,1994,1,0,3,04/08/1989,1,31/12/1994,5,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,1995,1,0,3,04/08/1989,1,31/12/1994,5,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,1996,1,0,3,04/08/1989,1,31/12/1994,5,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,Cabinda,1997,1,0,3,04/08/1989,1,31/12/1994,5,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,1998,1,0,3,04/08/1989,1,31/12/1994,5,1,31/12/1998,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,Cabinda,2002,1,0,3,04/08/1989,1,12/11/2002,1,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2003,1,0,3,04/08/1989,1,12/11/2002,1,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2004,1,0,3,04/08/1989,1,12/11/2002,1,1,31/12/2004,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2007,1,0,3,04/08/1989,1,31/12/2007,5,1,31/12/2007,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2009,1,0,3,04/08/1989,1,31/12/2009,5,1,31/12/2009,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,Cabinda,2016,1,0,3,04/08/1989,1,31/12/2016,5,0,,,540,,,,540,4,25.1
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,Cabinda,2017,1,0,3,04/08/1989,1,31/12/2016,5,1,31/12/2017,,540,,,,540,4,25.1
